"date","site","heure_obs","fraction","nom_sci","abondance","largeur_riviere","profondeur_riviere","vitesse_courant","transparence_eau","temperature_eau_c","ID_observation","id_date","abondance_totale","famille"
"2020-09-24","137_111_R01","11h00.00",0.25,"Glossosoma",4,4,0.4,NA,"élevée",8.5,928,25,1600,"Glossosomatidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Goera",1,4,0.4,NA,"élevée",8.5,929,25,400,"Goeridae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Parapsyche",3,4,0.4,NA,"élevée",8.5,930,25,1200,"Hydropsychidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Lepidostoma",4,4,0.4,NA,"élevée",8.5,931,25,1600,"Lepidostomatidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Limnephilidae",2,4,0.4,NA,"élevée",8.5,932,25,800,"Limnephilidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Rhyacophila",19,4,0.4,NA,"élevée",8.5,933,25,7600,"Rhyacophilidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Paracapnia",1,4,0.4,NA,"élevée",8.5,934,25,400,"Capniidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Sweltsa",4,4,0.4,NA,"élevée",8.5,935,25,1600,"Chloroperlidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Leuctra",1,4,0.4,NA,"élevée",8.5,936,25,400,"Leuctridae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Isogenoides",1,4,0.4,NA,"élevée",8.5,937,25,400,"Perlidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Atherix",1,4,0.4,NA,"élevée",8.5,938,25,400,"Athericidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Chironomini",2,4,0.4,NA,"élevée",8.5,939,25,800,"Chironomidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Tanytarsini",7,4,0.4,NA,"élevée",8.5,940,25,2800,"Chironomidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Orthocladiinae",23,4,0.4,NA,"élevée",8.5,941,25,9200,"Chironomidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Prosimulium",1,4,0.4,NA,"élevée",8.5,942,25,400,"Simuliidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Simulium",5,4,0.4,NA,"élevée",8.5,943,25,2000,"Simuliidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Promoresia",5,4,0.4,NA,"élevée",8.5,944,25,2000,"Empididae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Acari",4,4,0.4,NA,"élevée",8.5,945,25,1600,"Acari"
"2020-09-24","137_111_R01","11h00.00",0.25,"Pisidium",7,4,0.4,NA,"élevée",8.5,946,25,2800,"Sphaeriidae"
"2020-09-24","137_111_R01","11h00.00",0.25,"Oligochaeta",32,4,0.4,NA,"élevée",8.5,947,25,12800,"Oligochaeta"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Baetis",2,15,0.4,NA,"faible",11,948,26,685.714285714285,"Ephemerellidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Ephemerella",30,15,0.4,NA,"faible",11,949,26,10285.7142857143,"Ephemerellidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Eurylophella",10,15,0.4,NA,"faible",11,950,26,3428.57142857142,"Ephemerellidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Maccaffertium",89,15,0.4,NA,"faible",11,951,26,30514.2857142857,"Heptageniidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Leptophlebiidae",2,15,0.4,NA,"faible",11,952,26,685.714285714285,"Leptophlebiidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Apatania",3,15,0.4,NA,"faible",11,953,26,1028.57142857143,"Apataniidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Micrasema",7,15,0.4,NA,"faible",11,954,26,2400,"Brachycentridae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Ceratopsyche",6,15,0.4,NA,"faible",11,955,26,2057.14285714285,"Hydropsychidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Lepidostoma",5,15,0.4,NA,"faible",11,956,26,1714.28571428571,"Lepidostomatidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Ceraclea",1,15,0.4,NA,"faible",11,957,26,342.857142857142,"Leptoceridae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Rhyacophila",6,15,0.4,NA,"faible",11,958,26,2057.14285714285,"Rhyacophilidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Leuctra",4,15,0.4,NA,"faible",11,959,26,1371.42857142857,"Leuctridae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Isoperla",6,15,0.4,NA,"faible",11,960,26,2057.14285714285,"Perlodidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Taeniopteryx",14,15,0.4,NA,"faible",11,961,26,4799.99999999999,"Taeniopterygidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Orthocladiinae",1,15,0.4,NA,"faible",11,962,26,342.857142857142,"Chironomidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Promoresia",19,15,0.4,NA,"faible",11,963,26,6514.28571428571,"Empididae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Sialis",1,15,0.4,NA,"faible",11,964,26,342.857142857142,"Sialidae"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Acari",1,15,0.4,NA,"faible",11,965,26,342.857142857142,"Acari"
"2019-09-09","137_144_R01","11:07:00",0.291666666666667,"Oligochaeta",9,15,0.4,NA,"faible",11,966,26,3085.71428571428,"Oligochaeta"
"2017-09-21","138_105_R01","13:30:00",0.025,"Acentrella",6,3,0.3,NA,"moyenne",15,967,27,24000,"Baetidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Baetis",3,3,0.3,NA,"moyenne",15,968,27,12000,"Ephemerellidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Diphetor Hageni",4,3,0.3,NA,"moyenne",15,969,27,16000,"Baetidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Ephemerella",2,3,0.3,NA,"moyenne",15,970,27,8000,"Ephemerellidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Leucrocuta",7,3,0.3,NA,"moyenne",15,971,27,28000,"Heptageniidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Maccaffertium",3,3,0.3,NA,"moyenne",15,972,27,12000,"Heptageniidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Leptophlebiidae",5,3,0.3,NA,"moyenne",15,973,27,20000,"Leptophlebiidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Paraleptophlebia",2,3,0.3,NA,"moyenne",15,974,27,8000,"Leptophlebiidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Glossosoma",3,3,0.3,NA,"moyenne",15,975,27,12000,"Glossosomatidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Helicopsyche",4,3,0.3,NA,"moyenne",15,976,27,16000,"Helicopsychidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Hydropsychidae",16,3,0.3,NA,"moyenne",15,977,27,64000,"Hydropsychidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Ceratopsyche",84,3,0.3,NA,"moyenne",15,978,27,336000,"Hydropsychidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Cheumatopsyche",1,3,0.3,NA,"moyenne",15,979,27,4000,"Hydropsychidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Hydroptilidae",1,3,0.3,NA,"moyenne",15,980,27,4000,"Hydroptilidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Leptoceridae",1,3,0.3,NA,"moyenne",15,981,27,4000,"Leptoceridae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Chimarra",31,3,0.3,NA,"moyenne",15,982,27,124000,"Philopotamidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Psychomyia",2,3,0.3,NA,"moyenne",15,983,27,8000,"Psychomyiidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Alloperla",1,3,0.3,NA,"moyenne",15,984,27,4000,"Chloroperlidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Isoperla",2,3,0.3,NA,"moyenne",15,985,27,8000,"Perlodidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Taeniopteryx",2,3,0.3,NA,"moyenne",15,986,27,8000,"Taeniopterygidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Chironomini",3,3,0.3,NA,"moyenne",15,987,27,12000,"Chironomidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Tanytarsini",2,3,0.3,NA,"moyenne",15,988,27,8000,"Chironomidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Orthocladiinae",6,3,0.3,NA,"moyenne",15,989,27,24000,"Chironomidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Tanypodinae",1,3,0.3,NA,"moyenne",15,990,27,4000,"Chironomidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Hemerodromia",1,3,0.3,NA,"moyenne",15,991,27,4000,"Empididae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Antocha",4,3,0.3,NA,"moyenne",15,992,27,16000,"Limoniidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Dicranota",1,3,0.3,NA,"moyenne",15,993,27,4000,"Pediciidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Optioservus",1,3,0.3,NA,"moyenne",15,994,27,4000,"Elmidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Stenelmis",3,3,0.3,NA,"moyenne",15,995,27,12000,"Elmidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Psephenus",4,3,0.3,NA,"moyenne",15,996,27,16000,"Psephenidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Pisidium",1,3,0.3,NA,"moyenne",15,997,27,4000,"Sphaeriidae"
"2017-09-21","138_105_R01","13:30:00",0.025,"Oligochaeta",6,3,0.3,NA,"moyenne",15,998,27,24000,"Oligochaeta"
"2017-09-21","138_105_R01","13:30:00",0.025,"Nemertea",1,3,0.3,NA,"moyenne",15,999,27,4000,"Nemertea"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Caenis",1,10,0.4,NA,"moyenne",14,1000,28,5999.99999999999,"Caenidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Ephemerella",28,10,0.4,NA,"moyenne",14,1001,28,168000,"Ephemerellidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Serratella",6,10,0.4,NA,"moyenne",14,1002,28,35999.9999999999,"Ephemerellidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Heptageniidae",1,10,0.4,NA,"moyenne",14,1003,28,5999.99999999999,"Heptageniidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Leucrocuta",1,10,0.4,NA,"moyenne",14,1004,28,5999.99999999999,"Heptageniidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Maccaffertium",11,10,0.4,NA,"moyenne",14,1005,28,65999.9999999999,"Heptageniidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Leptophlebiidae",2,10,0.4,NA,"moyenne",14,1006,28,12000,"Leptophlebiidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Glossosoma",6,10,0.4,NA,"moyenne",14,1007,28,35999.9999999999,"Glossosomatidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Helicopsyche",1,10,0.4,NA,"moyenne",14,1008,28,5999.99999999999,"Helicopsychidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Hydropsychidae",22,10,0.4,NA,"moyenne",14,1009,28,132000,"Hydropsychidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Ceratopsyche",65,10,0.4,NA,"moyenne",14,1010,28,389999.999999999,"Hydropsychidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Cheumatopsyche",33,10,0.4,NA,"moyenne",14,1011,28,198000,"Hydropsychidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Hydroptila",4,10,0.4,NA,"moyenne",14,1012,28,23999.9999999999,"Hydroptilidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Psychomyia",2,10,0.4,NA,"moyenne",14,1013,28,12000,"Psychomyiidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Paracapnia",1,10,0.4,NA,"moyenne",14,1014,28,5999.99999999999,"Capniidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Agnetina",1,10,0.4,NA,"moyenne",14,1015,28,5999.99999999999,"Perlidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Taeniopteryx",36,10,0.4,NA,"moyenne",14,1016,28,216000,"Taeniopterygidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Atherix",1,10,0.4,NA,"moyenne",14,1017,28,5999.99999999999,"Athericidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Probezzia",2,10,0.4,NA,"moyenne",14,1018,28,12000,"Ceratopogonidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Chironomini",4,10,0.4,NA,"moyenne",14,1019,28,23999.9999999999,"Chironomidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Tanytarsini",13,10,0.4,NA,"moyenne",14,1020,28,77999.9999999998,"Chironomidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Orthocladiinae",15,10,0.4,NA,"moyenne",14,1021,28,89999.9999999998,"Chironomidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Pentaneurini",2,10,0.4,NA,"moyenne",14,1022,28,12000,"Chironomidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Hemerodromia",1,10,0.4,NA,"moyenne",14,1023,28,5999.99999999999,"Empididae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Neoplasta",1,10,0.4,NA,"moyenne",14,1024,28,5999.99999999999,"Hydropsychidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Simulium",1,10,0.4,NA,"moyenne",14,1025,28,5999.99999999999,"Simuliidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Antocha",3,10,0.4,NA,"moyenne",14,1026,28,18000,"Limoniidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Dicranota",1,10,0.4,NA,"moyenne",14,1027,28,5999.99999999999,"Pediciidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Hexatoma",2,10,0.4,NA,"moyenne",14,1028,28,12000,"Limoniidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Dubiraphia",1,10,0.4,NA,"moyenne",14,1029,28,5999.99999999999,"Hydropsychidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Optioservus",8,10,0.4,NA,"moyenne",14,1030,28,47999.9999999999,"Elmidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Promoresia",1,10,0.4,NA,"moyenne",14,1031,28,5999.99999999999,"Empididae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Stenelmis",4,10,0.4,NA,"moyenne",14,1032,28,23999.9999999999,"Elmidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Acari",13,10,0.4,NA,"moyenne",14,1033,28,77999.9999999998,"Acari"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Ferrissia",1,10,0.4,NA,"moyenne",14,1034,28,5999.99999999999,"Planorbidae"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Oligochaeta",11,10,0.4,NA,"moyenne",14,1035,28,65999.9999999999,"Oligochaeta"
"2017-09-22","139_103_R01","10:00:00",0.0166666666666667,"Nematoda",1,10,0.4,NA,"moyenne",14,1036,28,5999.99999999999,"Nematoda"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Baetis",1,10,0.4,0.3066,"élevée",11.9,1037,29,5999.99999999999,"Ephemerellidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Plauditus",3,10,0.4,0.3066,"élevée",11.9,1038,29,18000,"Chironomidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Ephemerella",7,10,0.4,0.3066,"élevée",11.9,1039,29,41999.9999999999,"Ephemerellidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Serratella",2,10,0.4,0.3066,"élevée",11.9,1040,29,12000,"Ephemerellidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Ephemera",1,10,0.4,0.3066,"élevée",11.9,1041,29,5999.99999999999,"Ephemeridae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Maccaffertium",7,10,0.4,0.3066,"élevée",11.9,1042,29,41999.9999999999,"Heptageniidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Leptophlebiidae",4,10,0.4,0.3066,"élevée",11.9,1043,29,23999.9999999999,"Leptophlebiidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Micrasema",1,10,0.4,0.3066,"élevée",11.9,1044,29,5999.99999999999,"Brachycentridae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Brachycentrus",2,10,0.4,0.3066,"élevée",11.9,1045,29,12000,"Brachycentridae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Glossosoma",2,10,0.4,0.3066,"élevée",11.9,1046,29,12000,"Glossosomatidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Protoptila",5,10,0.4,0.3066,"élevée",11.9,1047,29,29999.9999999999,"Glossosomatidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Ceratopsyche",59,10,0.4,0.3066,"élevée",11.9,1048,29,353999.999999999,"Hydropsychidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Cheumatopsyche",23,10,0.4,0.3066,"élevée",11.9,1049,29,138000,"Hydropsychidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Hydroptila",10,10,0.4,0.3066,"élevée",11.9,1050,29,59999.9999999999,"Hydroptilidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Setodes",3,10,0.4,0.3066,"élevée",11.9,1051,29,18000,"Leptoceridae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Nyctiophylax",1,10,0.4,0.3066,"élevée",11.9,1052,29,5999.99999999999,"Polycentropodidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Psychomyia",3,10,0.4,0.3066,"élevée",11.9,1053,29,18000,"Psychomyiidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Rhyacophila",1,10,0.4,0.3066,"élevée",11.9,1054,29,5999.99999999999,"Rhyacophilidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Taeniopteryx",3,10,0.4,0.3066,"élevée",11.9,1055,29,18000,"Taeniopterygidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Chironomini",15,10,0.4,0.3066,"élevée",11.9,1056,29,89999.9999999998,"Chironomidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Tanytarsini",18,10,0.4,0.3066,"élevée",11.9,1057,29,108000,"Chironomidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Orthocladiinae",21,10,0.4,0.3066,"élevée",11.9,1058,29,126000,"Chironomidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Pentaneurini",2,10,0.4,0.3066,"élevée",11.9,1059,29,12000,"Chironomidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Hemerodromia",1,10,0.4,0.3066,"élevée",11.9,1060,29,5999.99999999999,"Empididae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Antocha",9,10,0.4,0.3066,"élevée",11.9,1061,29,53999.9999999999,"Limoniidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Optioservus",9,10,0.4,0.3066,"élevée",11.9,1062,29,53999.9999999999,"Elmidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Promoresia",3,10,0.4,0.3066,"élevée",11.9,1063,29,18000,"Empididae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Stenelmis",2,10,0.4,0.3066,"élevée",11.9,1064,29,12000,"Elmidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Psephenus",1,10,0.4,0.3066,"élevée",11.9,1065,29,5999.99999999999,"Psephenidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Acari",1,10,0.4,0.3066,"élevée",11.9,1066,29,5999.99999999999,"Acari"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Ferrissia",4,10,0.4,0.3066,"élevée",11.9,1067,29,23999.9999999999,"Planorbidae"
"2016-09-27","139_103_R02","16h15.00",0.0166666666666667,"Oligochaeta",4,10,0.4,0.3066,"élevée",11.9,1068,29,23999.9999999999,"Oligochaeta"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Baetidae",1,11,0.3,0.284,"élevée",14.9,1069,30,5999.99999999999,"Baetidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Acentrella",3,11,0.3,0.284,"élevée",14.9,1070,30,18000,"Baetidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Baetis",6,11,0.3,0.284,"élevée",14.9,1071,30,35999.9999999999,"Ephemerellidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Plauditus",7,11,0.3,0.284,"élevée",14.9,1072,30,41999.9999999999,"Chironomidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Ephemerella",2,11,0.3,0.284,"élevée",14.9,1073,30,12000,"Ephemerellidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Maccaffertium",15,11,0.3,0.284,"élevée",14.9,1074,30,89999.9999999998,"Heptageniidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Stenacron",2,11,0.3,0.284,"élevée",14.9,1075,30,12000,"Heptageniidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Leptophlebiidae",5,11,0.3,0.284,"élevée",14.9,1076,30,29999.9999999999,"Leptophlebiidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Glossosoma",3,11,0.3,0.284,"élevée",14.9,1077,30,18000,"Glossosomatidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Helicopsyche",2,11,0.3,0.284,"élevée",14.9,1078,30,12000,"Helicopsychidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Hydropsychidae",31,11,0.3,0.284,"élevée",14.9,1079,30,186000,"Hydropsychidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Ceratopsyche",48,11,0.3,0.284,"élevée",14.9,1080,30,287999.999999999,"Hydropsychidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Cheumatopsyche",78,11,0.3,0.284,"élevée",14.9,1081,30,467999.999999999,"Hydropsychidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Hydroptila",1,11,0.3,0.284,"élevée",14.9,1082,30,5999.99999999999,"Hydroptilidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Dolophilodes",1,11,0.3,0.284,"élevée",14.9,1083,30,5999.99999999999,"Philopotamidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Psychomyia",2,11,0.3,0.284,"élevée",14.9,1084,30,12000,"Psychomyiidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Rhyacophila",3,11,0.3,0.284,"élevée",14.9,1085,30,18000,"Rhyacophilidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Atherix",2,11,0.3,0.284,"élevée",14.9,1086,30,12000,"Athericidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Chironomini",6,11,0.3,0.284,"élevée",14.9,1087,30,35999.9999999999,"Chironomidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Tanytarsini",19,11,0.3,0.284,"élevée",14.9,1088,30,114000,"Chironomidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Orthocladiinae",21,11,0.3,0.284,"élevée",14.9,1089,30,126000,"Chironomidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Pentaneurini",4,11,0.3,0.284,"élevée",14.9,1090,30,23999.9999999999,"Chironomidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Hemerodromia",3,11,0.3,0.284,"élevée",14.9,1091,30,18000,"Empididae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Simulium",1,11,0.3,0.284,"élevée",14.9,1092,30,5999.99999999999,"Simuliidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Antocha",1,11,0.3,0.284,"élevée",14.9,1093,30,5999.99999999999,"Limoniidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Optioservus",21,11,0.3,0.284,"élevée",14.9,1094,30,126000,"Elmidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Stenelmis",3,11,0.3,0.284,"élevée",14.9,1095,30,18000,"Elmidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Ophiogomphus",1,11,0.3,0.284,"élevée",14.9,1096,30,5999.99999999999,"Gomphidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Nigronia",1,11,0.3,0.284,"élevée",14.9,1097,30,5999.99999999999,"Corydalidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Acari",1,11,0.3,0.284,"élevée",14.9,1098,30,5999.99999999999,"Acari"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Ferrissia",1,11,0.3,0.284,"élevée",14.9,1099,30,5999.99999999999,"Planorbidae"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Oligochaeta",2,11,0.3,0.284,"élevée",14.9,1100,30,12000,"Oligochaeta"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Nematoda",1,11,0.3,0.284,"élevée",14.9,1101,30,5999.99999999999,"Nematoda"
"2017-09-07","139_103_R02","08:40:00",0.0166666666666667,"Platyhelminthes",1,11,0.3,0.284,"élevée",14.9,1102,30,5999.99999999999,"Platyhelminthes"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Acerpenna",1,10,0.35,0.4492,"élevée",19.1,1103,31,1500,"Baetidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Baetis",1,10,0.35,0.4492,"élevée",19.1,1104,31,1500,"Ephemerellidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Plauditus",2,10,0.35,0.4492,"élevée",19.1,1105,31,3000,"Chironomidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Caenis",19,10,0.35,0.4492,"élevée",19.1,1106,31,28500,"Caenidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Ephemerella",4,10,0.35,0.4492,"élevée",19.1,1107,31,6000,"Ephemerellidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Leucrocuta",3,10,0.35,0.4492,"élevée",19.1,1108,31,4500,"Heptageniidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Maccaffertium",13,10,0.35,0.4492,"élevée",19.1,1109,31,19500,"Heptageniidae"
"2018-09-05","139_103_R02","11h30.00",0.0666666666666667,"Isonychia",1,10,0.35,0.4492,"élevée",19.1,1110,31,1500,"Isonychiidae"
